source_relation,date_day,platform,account_id,account_name,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,keyword_match_type,clicks,impressions,spend,conversions,conversions_value
ad_reporting__keyword_report,2024-08-05,Twitter Ads,36959,Dunder Mifflin Twitter Ads Account 959,CAMP-7762,Office Essentials - Printer Paper,ADG-6913,Printer Paper - Awareness,KW-962291,wholesale printer paper,exact,882,24842,401.25,69.94,8875.58
ad_reporting__keyword_report,2024-08-06,Google Ads,67331,Dunder Mifflin Google Ads Account 331,CAMP-9890,Sustainability - Envelopes,ADG-3193,Envelopes - Retargeting,KW-972437,dm paper envelopes,phrase,1285,22224,1078.28,157.55,32933.85
ad_reporting__keyword_report,2024-08-06,Twitter Ads,83935,Dunder Mifflin Twitter Ads Account 935,CAMP-8459,Holiday Deals - Printer Paper,ADG-5088,Printer Paper - Awareness,KW-502871,wholesale printer paper,broad,325,8928,155.11,26.64,2192.0
ad_reporting__keyword_report,2024-08-07,Microsoft Ads,60213,Dunder Mifflin Microsoft Ads Account 213,CAMP-5313,Back to School - Cardstock,ADG-2362,Cardstock - Retargeting,KW-520719,dm paper cardstock,phrase,1632,22888,907.64,183.17,22005.68
ad_reporting__keyword_report,2024-08-07,Twitter Ads,61633,Dunder Mifflin Twitter Ads Account 633,CAMP-2656,Bulk Discounts - Envelopes,ADG-2309,Envelopes - Awareness,KW-494164,envelopes bulk,broad,155,3429,82.04,9.91,1510.08
ad_reporting__keyword_report,2024-08-08,Amazon Ads,80471,Dunder Mifflin Amazon Ads Account 471,CAMP-3544,Back to School - Printer Paper,ADG-9812,Printer Paper - Promo,KW-959238,printer paper deal,phrase,1085,18783,916.44,147.91,23418.28
ad_reporting__keyword_report,2024-08-08,Amazon Ads,22986,Dunder Mifflin Amazon Ads Account 986,CAMP-5439,Office Essentials - Eco Mugs,ADG-5904,Eco Mugs - Promo,KW-463967,discount eco mugs,broad,1199,25008,1287.66,97.83,8569.65
ad_reporting__keyword_report,2024-08-08,Apple Search Ads,10875,Dunder Mifflin Apple Search Ads Account 875,CAMP-3289,Brand Awareness - Cardstock,ADG-6954,Cardstock - Promo,KW-656113,cardstock online,broad,745,11411,459.58,118.72,24788.11
ad_reporting__keyword_report,2024-08-08,Apple Search Ads,31937,Dunder Mifflin Apple Search Ads Account 937,CAMP-9359,Brand Awareness - Printer Paper,ADG-1918,Printer Paper - Promo,KW-192710,discount printer paper,phrase,1379,14590,1300.13,247.86,27025.91
ad_reporting__keyword_report,2024-08-09,Pinterest Ads,68463,Dunder Mifflin Pinterest Ads Account 463,CAMP-7149,Office Essentials - Scented Candles,ADG-8598,Scented Candles - Awareness,KW-923199,scented candles,exact,53,1602,37.42,5.77,684.29
ad_reporting__keyword_report,2024-08-10,Google Ads,88390,Dunder Mifflin Google Ads Account 390,CAMP-3746,Bulk Discounts - Cardstock,ADG-4541,Cardstock - Retargeting,KW-120954,cheap cardstock,exact,1560,18127,1610.37,266.47,38896.33
ad_reporting__keyword_report,2024-08-10,Google Ads,13419,Dunder Mifflin Google Ads Account 419,CAMP-9367,Back to School - Notebooks,ADG-1464,Notebooks - Promo,KW-160117,dunder mifflin notebooks,broad,31,500,32.9,5.05,619.69
ad_reporting__keyword_report,2024-08-11,Google Ads,90341,Dunder Mifflin Google Ads Account 341,CAMP-7102,Holiday Deals - Notebooks,ADG-3117,Notebooks - Awareness,KW-142040,notebooks offer,broad,1213,19310,1396.75,144.57,25600.84
ad_reporting__keyword_report,2024-08-11,Microsoft Ads,18906,Dunder Mifflin Microsoft Ads Account 906,CAMP-1260,Holiday Deals - Cardstock,ADG-1472,Cardstock - Promo,KW-121203,cheap cardstock,broad,1451,21339,968.9,225.53,36235.77
ad_reporting__keyword_report,2024-08-11,Pinterest Ads,12024,Dunder Mifflin Pinterest Ads Account 24,CAMP-9090,Sustainability - Eco Mugs,ADG-5528,Eco Mugs - Promo,KW-114043,eco mugs,phrase,522,11329,270.34,40.72,5331.36
ad_reporting__keyword_report,2024-08-12,Amazon Ads,65794,Dunder Mifflin Amazon Ads Account 794,CAMP-7821,Sustainability - Sticky Notes,ADG-9997,Sticky Notes - Awareness,KW-762644,sticky notes shop,phrase,598,14882,703.91,48.66,5391.46
ad_reporting__keyword_report,2024-08-12,Twitter Ads,46621,Dunder Mifflin Twitter Ads Account 621,CAMP-3242,Office Essentials - Printer Paper,ADG-6502,Printer Paper - Retargeting,KW-856330,dm supplies printer paper,broad,222,7747,128.45,7.97,951.94
ad_reporting__keyword_report,2024-08-13,Apple Search Ads,82182,Dunder Mifflin Apple Search Ads Account 182,CAMP-9779,Holiday Deals - Notebooks,ADG-8301,Notebooks - Promo,KW-452192,notebooks,exact,674,8797,552.77,106.87,15620.53
ad_reporting__keyword_report,2024-08-13,Microsoft Ads,99103,Dunder Mifflin Microsoft Ads Account 103,CAMP-3548,Back to School - Envelopes,ADG-1056,Envelopes - Promo,KW-154976,dm supplies envelopes,exact,36,500,39.41,3.49,438.13
ad_reporting__keyword_report,2024-08-13,Pinterest Ads,55452,Dunder Mifflin Pinterest Ads Account 452,CAMP-3577,Holiday Deals - Scented Candles,ADG-2341,Scented Candles - Promo,KW-329735,scented candles online,exact,171,5287,130.09,19.85,1416.11
ad_reporting__keyword_report,2024-08-14,Amazon Ads,71565,Dunder Mifflin Amazon Ads Account 565,CAMP-1124,Back to School - Envelopes,ADG-7796,Envelopes - Awareness,KW-833798,envelopes shop,phrase,194,5877,224.16,26.45,4970.8
ad_reporting__keyword_report,2024-08-14,Pinterest Ads,73104,Dunder Mifflin Pinterest Ads Account 104,CAMP-3066,Back to School - Envelopes,ADG-2750,Envelopes - Promo,KW-251219,dm supplies envelopes,phrase,57,1668,45.59,6.35,519.72
ad_reporting__keyword_report,2024-08-16,Amazon Ads,49199,Dunder Mifflin Amazon Ads Account 199,CAMP-1801,Brand Awareness - Scented Candles,ADG-3779,Scented Candles - Awareness,KW-110440,scented candles,broad,346,9663,414.96,41.72,8117.82
ad_reporting__keyword_report,2024-08-17,Apple Search Ads,40505,Dunder Mifflin Apple Search Ads Account 505,CAMP-3976,Office Essentials - Cardstock,ADG-7944,Cardstock - Retargeting,KW-206579,cardstock,phrase,147,2234,86.51,13.49,1613.75
ad_reporting__keyword_report,2024-08-18,Microsoft Ads,70861,Dunder Mifflin Microsoft Ads Account 861,CAMP-9625,Office Essentials - Notebooks,ADG-5849,Notebooks - Promo,KW-209851,discount notebooks,broad,1242,25736,1357.81,152.54,29623.4
ad_reporting__keyword_report,2024-08-18,Twitter Ads,63023,Dunder Mifflin Twitter Ads Account 23,CAMP-6266,Office Essentials - Scented Candles,ADG-8497,Scented Candles - Promo,KW-548351,scented candles shop,phrase,151,4391,102.27,8.5,1060.58
ad_reporting__keyword_report,2024-08-19,Microsoft Ads,77392,Dunder Mifflin Microsoft Ads Account 392,CAMP-2412,Holiday Deals - Eco Mugs,ADG-5353,Eco Mugs - Retargeting,KW-701987,eco mugs bulk,phrase,1075,17847,647.81,138.33,14866.26
ad_reporting__keyword_report,2024-08-21,Apple Search Ads,58397,Dunder Mifflin Apple Search Ads Account 397,CAMP-1997,Sustainability - Printer Paper,ADG-6632,Printer Paper - Retargeting,KW-794156,printer paper,broad,1254,22263,752.04,127.78,13854.35
ad_reporting__keyword_report,2024-08-21,Google Ads,91393,Dunder Mifflin Google Ads Account 393,CAMP-1796,Holiday Deals - Eco Mugs,ADG-3582,Eco Mugs - Promo,KW-481918,premium eco mugs,exact,848,9701,1001.43,106.94,22075.78
ad_reporting__keyword_report,2024-08-21,Pinterest Ads,35168,Dunder Mifflin Pinterest Ads Account 168,CAMP-8240,Bulk Discounts - Notebooks,ADG-8281,Notebooks - Promo,KW-851091,notebooks,phrase,67,1564,37.02,3.0,281.37
ad_reporting__keyword_report,2024-08-22,Amazon Ads,40665,Dunder Mifflin Amazon Ads Account 665,CAMP-4599,Brand Awareness - Cardstock,ADG-4892,Cardstock - Awareness,KW-113610,discount cardstock,broad,547,9456,632.03,73.69,9521.8
ad_reporting__keyword_report,2024-08-22,Amazon Ads,85874,Dunder Mifflin Amazon Ads Account 874,CAMP-8371,Office Essentials - Envelopes,ADG-8574,Envelopes - Promo,KW-146183,envelopes bulk,broad,861,20033,1011.47,43.14,6435.77
ad_reporting__keyword_report,2024-08-22,Apple Search Ads,69918,Dunder Mifflin Apple Search Ads Account 918,CAMP-4753,Sustainability - Sticky Notes,ADG-5279,Sticky Notes - Retargeting,KW-226871,dm supplies sticky notes,exact,753,11788,473.32,127.17,14034.83
ad_reporting__keyword_report,2024-08-22,Google Ads,92315,Dunder Mifflin Google Ads Account 315,CAMP-6117,Bulk Discounts - Envelopes,ADG-9548,Envelopes - Awareness,KW-793128,eco envelopes,broad,2105,29212,2723.85,352.1,70619.94
ad_reporting__keyword_report,2024-08-22,Twitter Ads,61690,Dunder Mifflin Twitter Ads Account 690,CAMP-8342,Brand Awareness - Envelopes,ADG-3215,Envelopes - Awareness,KW-697788,dunder mifflin envelopes,broad,273,9133,147.2,26.57,1623.02
ad_reporting__keyword_report,2024-08-23,Twitter Ads,24804,Dunder Mifflin Twitter Ads Account 804,CAMP-3087,Office Essentials - Sticky Notes,ADG-4370,Sticky Notes - Retargeting,KW-933733,sticky notes online,phrase,421,12957,190.06,26.78,2478.48
ad_reporting__keyword_report,2024-08-25,Pinterest Ads,48171,Dunder Mifflin Pinterest Ads Account 171,CAMP-6755,Office Essentials - Sticky Notes,ADG-8085,Sticky Notes - Awareness,KW-967147,premium sticky notes,phrase,195,5910,110.69,21.17,2308.82
ad_reporting__keyword_report,2024-08-26,Amazon Ads,80414,Dunder Mifflin Amazon Ads Account 414,CAMP-9012,Office Essentials - Notebooks,ADG-3563,Notebooks - Promo,KW-861744,discount notebooks,phrase,204,6495,171.87,23.52,2529.68
ad_reporting__keyword_report,2024-08-26,Twitter Ads,59976,Dunder Mifflin Twitter Ads Account 976,CAMP-2931,Back to School - Eco Mugs,ADG-4400,Eco Mugs - Awareness,KW-959718,eco mugs,broad,329,7912,150.59,23.69,2826.36
ad_reporting__keyword_report,2024-08-28,Amazon Ads,56262,Dunder Mifflin Amazon Ads Account 262,CAMP-4323,Brand Awareness - Envelopes,ADG-1117,Envelopes - Awareness,KW-240369,envelopes sale,phrase,1008,19371,792.44,135.5,21581.73
ad_reporting__keyword_report,2024-08-28,Google Ads,77625,Dunder Mifflin Google Ads Account 625,CAMP-2440,Holiday Deals - Envelopes,ADG-3789,Envelopes - Promo,KW-795241,dunder mifflin envelopes,broad,547,9174,605.3,51.9,8225.02
ad_reporting__keyword_report,2024-08-29,Microsoft Ads,47031,Dunder Mifflin Microsoft Ads Account 31,CAMP-7486,Brand Awareness - Cardstock,ADG-8577,Cardstock - Awareness,KW-169845,dm paper cardstock,exact,862,15222,593.17,69.26,15090.05
ad_reporting__keyword_report,2024-08-30,Google Ads,69477,Dunder Mifflin Google Ads Account 477,CAMP-6090,Sustainability - Eco Mugs,ADG-1847,Eco Mugs - Awareness,KW-135087,recycled eco mugs,broad,1174,20798,1501.37,132.22,19645.44
ad_reporting__keyword_report,2024-08-30,Twitter Ads,73499,Dunder Mifflin Twitter Ads Account 499,CAMP-3123,Back to School - Scented Candles,ADG-6792,Scented Candles - Promo,KW-759068,eco scented candles,broad,385,9432,166.18,20.17,3133.81
ad_reporting__keyword_report,2024-08-31,Google Ads,32828,Dunder Mifflin Google Ads Account 828,CAMP-2959,Office Essentials - Scented Candles,ADG-5467,Scented Candles - Retargeting,KW-889523,dm supplies scented candles,exact,3202,37568,3863.23,431.42,80671.23
ad_reporting__keyword_report,2024-09-01,Google Ads,31274,Dunder Mifflin Google Ads Account 274,CAMP-8698,Brand Awareness - Scented Candles,ADG-8583,Scented Candles - Promo,KW-388249,dm paper scented candles,phrase,38,500,29.34,3.05,552.06
ad_reporting__keyword_report,2024-09-01,Microsoft Ads,35385,Dunder Mifflin Microsoft Ads Account 385,CAMP-4840,Holiday Deals - Notebooks,ADG-4359,Notebooks - Retargeting,KW-710658,notebooks,broad,488,10272,282.29,60.12,6807.85
ad_reporting__keyword_report,2024-09-01,Twitter Ads,77311,Dunder Mifflin Twitter Ads Account 311,CAMP-7526,Office Essentials - Cardstock,ADG-6149,Cardstock - Promo,KW-703837,dm supplies cardstock,phrase,623,12810,458.85,45.58,6110.23
ad_reporting__keyword_report,2024-09-02,Microsoft Ads,37074,Dunder Mifflin Microsoft Ads Account 74,CAMP-1858,Sustainability - Cardstock,ADG-6704,Cardstock - Awareness,KW-195676,cardstock online,broad,1125,14755,638.74,110.98,14740.18
ad_reporting__keyword_report,2024-09-03,Apple Search Ads,22493,Dunder Mifflin Apple Search Ads Account 493,CAMP-1499,Bulk Discounts - Printer Paper,ADG-6183,Printer Paper - Promo,KW-827042,cheap printer paper,broad,1406,17444,1146.05,215.81,40990.81
ad_reporting__keyword_report,2024-09-03,Apple Search Ads,60086,Dunder Mifflin Apple Search Ads Account 86,CAMP-7044,Brand Awareness - Eco Mugs,ADG-2176,Eco Mugs - Awareness,KW-422310,buy eco mugs,phrase,703,11510,513.18,85.65,9999.87
ad_reporting__keyword_report,2024-09-03,Google Ads,25389,Dunder Mifflin Google Ads Account 389,CAMP-9166,Holiday Deals - Envelopes,ADG-8982,Envelopes - Retargeting,KW-848896,premium envelopes,exact,1264,19698,1773.03,202.71,40790.53
ad_reporting__keyword_report,2024-09-04,Apple Search Ads,79080,Dunder Mifflin Apple Search Ads Account 80,CAMP-3704,Brand Awareness - Scented Candles,ADG-9524,Scented Candles - Promo,KW-616747,wholesale scented candles,broad,929,14837,895.28,116.95,16095.28
ad_reporting__keyword_report,2024-09-04,Apple Search Ads,95609,Dunder Mifflin Apple Search Ads Account 609,CAMP-6898,Holiday Deals - Notebooks,ADG-3743,Notebooks - Retargeting,KW-867067,dm supplies notebooks,exact,895,11080,852.19,84.98,13909.64
ad_reporting__keyword_report,2024-09-04,Microsoft Ads,25477,Dunder Mifflin Microsoft Ads Account 477,CAMP-1087,Back to School - Eco Mugs,ADG-8533,Eco Mugs - Promo,KW-649338,cheap eco mugs,phrase,1419,27970,1287.97,145.57,30594.37
ad_reporting__keyword_report,2024-09-06,Amazon Ads,40141,Dunder Mifflin Amazon Ads Account 141,CAMP-1144,Holiday Deals - Printer Paper,ADG-8787,Printer Paper - Promo,KW-228461,dm supplies printer paper,broad,250,5984,286.36,15.52,1458.78
ad_reporting__keyword_report,2024-09-06,Microsoft Ads,65495,Dunder Mifflin Microsoft Ads Account 495,CAMP-6185,Sustainability - Envelopes,ADG-5879,Envelopes - Promo,KW-108196,wholesale envelopes,phrase,629,12472,425.8,92.08,8030.39
ad_reporting__keyword_report,2024-09-07,Microsoft Ads,65007,Dunder Mifflin Microsoft Ads Account 7,CAMP-6516,Bulk Discounts - Cardstock,ADG-5898,Cardstock - Retargeting,KW-681771,eco cardstock,phrase,364,10834,275.71,44.87,6186.44
ad_reporting__keyword_report,2024-09-07,Twitter Ads,39567,Dunder Mifflin Twitter Ads Account 567,CAMP-5796,Back to School - Envelopes,ADG-1007,Envelopes - Awareness,KW-154673,dm paper envelopes,phrase,526,14802,224.7,42.66,4032.57
ad_reporting__keyword_report,2024-09-08,Amazon Ads,25396,Dunder Mifflin Amazon Ads Account 396,CAMP-6896,Bulk Discounts - Cardstock,ADG-4235,Cardstock - Promo,KW-906061,cardstock,phrase,667,20388,661.02,89.76,13994.31
ad_reporting__keyword_report,2024-09-08,Google Ads,55809,Dunder Mifflin Google Ads Account 809,CAMP-3266,Back to School - Eco Mugs,ADG-2762,Eco Mugs - Awareness,KW-125142,dm paper eco mugs,broad,1434,24544,2047.5,156.85,15178.39
ad_reporting__keyword_report,2024-09-10,Pinterest Ads,66871,Dunder Mifflin Pinterest Ads Account 871,CAMP-6927,Holiday Deals - Eco Mugs,ADG-6453,Eco Mugs - Retargeting,KW-872517,buy eco mugs,exact,13,500,8.69,0.72,109.1
ad_reporting__keyword_report,2024-09-11,Amazon Ads,35965,Dunder Mifflin Amazon Ads Account 965,CAMP-6057,Bulk Discounts - Scented Candles,ADG-5982,Scented Candles - Retargeting,KW-737619,scented candles,broad,392,12307,462.21,53.61,3924.46
ad_reporting__keyword_report,2024-09-11,Apple Search Ads,43798,Dunder Mifflin Apple Search Ads Account 798,CAMP-1256,Holiday Deals - Eco Mugs,ADG-8208,Eco Mugs - Promo,KW-385103,eco mugs sale,broad,546,6048,473.48,68.0,9421.36
ad_reporting__keyword_report,2024-09-12,Microsoft Ads,73780,Dunder Mifflin Microsoft Ads Account 780,CAMP-1240,Brand Awareness - Notebooks,ADG-4915,Notebooks - Awareness,KW-446342,notebooks,exact,253,4129,205.92,30.6,5772.36
ad_reporting__keyword_report,2024-09-12,Pinterest Ads,32421,Dunder Mifflin Pinterest Ads Account 421,CAMP-8464,Sustainability - Printer Paper,ADG-8258,Printer Paper - Retargeting,KW-915176,discount printer paper,broad,318,11213,191.97,36.66,3474.53
ad_reporting__keyword_report,2024-09-13,Microsoft Ads,87772,Dunder Mifflin Microsoft Ads Account 772,CAMP-6093,Office Essentials - Eco Mugs,ADG-6497,Eco Mugs - Awareness,KW-819463,eco mugs bulk,broad,176,3829,187.54,24.14,3357.04
ad_reporting__keyword_report,2024-09-13,Microsoft Ads,91184,Dunder Mifflin Microsoft Ads Account 184,CAMP-6677,Holiday Deals - Scented Candles,ADG-5699,Scented Candles - Retargeting,KW-141723,discount scented candles,phrase,1126,17438,629.78,139.9,18808.75
ad_reporting__keyword_report,2024-09-14,Apple Search Ads,17383,Dunder Mifflin Apple Search Ads Account 383,CAMP-2073,Holiday Deals - Sticky Notes,ADG-1033,Sticky Notes - Retargeting,KW-127826,sticky notes,broad,1151,12583,961.72,97.61,8543.54
ad_reporting__keyword_report,2024-09-14,Apple Search Ads,78626,Dunder Mifflin Apple Search Ads Account 626,CAMP-6216,Holiday Deals - Printer Paper,ADG-1046,Printer Paper - Retargeting,KW-906069,buy printer paper,broad,785,11932,472.03,117.17,22589.95
ad_reporting__keyword_report,2024-09-14,Pinterest Ads,99005,Dunder Mifflin Pinterest Ads Account 5,CAMP-2033,Brand Awareness - Sticky Notes,ADG-6956,Sticky Notes - Awareness,KW-164671,sticky notes deal,broad,185,7199,132.0,16.5,1535.73
ad_reporting__keyword_report,2024-09-15,Apple Search Ads,28183,Dunder Mifflin Apple Search Ads Account 183,CAMP-1679,Sustainability - Scented Candles,ADG-1491,Scented Candles - Promo,KW-950436,scented candles,broad,379,6829,295.37,58.17,9389.66
ad_reporting__keyword_report,2024-09-15,Apple Search Ads,90049,Dunder Mifflin Apple Search Ads Account 49,CAMP-6462,Back to School - Notebooks,ADG-6772,Notebooks - Awareness,KW-338793,notebooks offer,phrase,1121,15818,993.54,167.76,15952.95
ad_reporting__keyword_report,2024-09-15,Microsoft Ads,40540,Dunder Mifflin Microsoft Ads Account 540,CAMP-5453,Bulk Discounts - Envelopes,ADG-6672,Envelopes - Promo,KW-334799,eco envelopes,broad,1057,25210,773.17,133.63,19817.3
ad_reporting__keyword_report,2024-09-15,Pinterest Ads,95336,Dunder Mifflin Pinterest Ads Account 336,CAMP-8651,Back to School - Notebooks,ADG-2601,Notebooks - Retargeting,KW-247824,dm supplies notebooks,broad,389,9040,328.29,39.6,4654.03
ad_reporting__keyword_report,2024-09-16,Amazon Ads,47274,Dunder Mifflin Amazon Ads Account 274,CAMP-6434,Back to School - Sticky Notes,ADG-6083,Sticky Notes - Awareness,KW-465564,sticky notes,phrase,777,18506,627.97,95.55,8442.39
ad_reporting__keyword_report,2024-09-16,Apple Search Ads,58771,Dunder Mifflin Apple Search Ads Account 771,CAMP-5789,Bulk Discounts - Printer Paper,ADG-3471,Printer Paper - Awareness,KW-451519,dm supplies printer paper,broad,713,8487,576.44,75.04,13189.29
ad_reporting__keyword_report,2024-09-16,Twitter Ads,47444,Dunder Mifflin Twitter Ads Account 444,CAMP-5860,Holiday Deals - Envelopes,ADG-3775,Envelopes - Promo,KW-511139,dunder mifflin envelopes,broad,250,7976,102.58,12.4,1246.38
ad_reporting__keyword_report,2024-09-17,Pinterest Ads,32685,Dunder Mifflin Pinterest Ads Account 685,CAMP-5760,Holiday Deals - Notebooks,ADG-9607,Notebooks - Awareness,KW-558901,notebooks,broad,233,8142,104.84,15.13,2440.35
ad_reporting__keyword_report,2024-09-17,Twitter Ads,73033,Dunder Mifflin Twitter Ads Account 33,CAMP-8195,Brand Awareness - Envelopes,ADG-9284,Envelopes - Promo,KW-364860,dm supplies envelopes,exact,219,5219,167.01,10.61,649.09
ad_reporting__keyword_report,2024-09-18,Amazon Ads,93959,Dunder Mifflin Amazon Ads Account 959,CAMP-1405,Holiday Deals - Scented Candles,ADG-1470,Scented Candles - Retargeting,KW-437272,scented candles sale,exact,29,500,32.63,1.61,196.23
ad_reporting__keyword_report,2024-09-19,Google Ads,22153,Dunder Mifflin Google Ads Account 153,CAMP-9484,Sustainability - Cardstock,ADG-9062,Cardstock - Promo,KW-185423,cardstock deal,exact,969,15371,1064.3,140.25,24910.91
ad_reporting__keyword_report,2024-09-19,Pinterest Ads,76647,Dunder Mifflin Pinterest Ads Account 647,CAMP-6593,Office Essentials - Notebooks,ADG-4862,Notebooks - Retargeting,KW-592941,wholesale notebooks,broad,362,9405,266.66,24.06,2962.39
ad_reporting__keyword_report,2024-09-19,Twitter Ads,67063,Dunder Mifflin Twitter Ads Account 63,CAMP-2075,Sustainability - Eco Mugs,ADG-6216,Eco Mugs - Promo,KW-789867,discount eco mugs,broad,239,10265,172.39,9.84,739.21
ad_reporting__keyword_report,2024-09-20,Apple Search Ads,57941,Dunder Mifflin Apple Search Ads Account 941,CAMP-5808,Holiday Deals - Eco Mugs,ADG-1471,Eco Mugs - Retargeting,KW-892918,eco mugs deal,broad,25,500,24.41,1.78,268.25
ad_reporting__keyword_report,2024-09-20,Google Ads,13869,Dunder Mifflin Google Ads Account 869,CAMP-8302,Holiday Deals - Notebooks,ADG-7168,Notebooks - Retargeting,KW-833314,notebooks,phrase,522,6559,654.22,63.86,14165.19
ad_reporting__keyword_report,2024-09-21,Microsoft Ads,73072,Dunder Mifflin Microsoft Ads Account 72,CAMP-8955,Back to School - Notebooks,ADG-9934,Notebooks - Awareness,KW-543038,recycled notebooks,exact,1153,21718,633.32,103.06,21489.6
ad_reporting__keyword_report,2024-09-21,Twitter Ads,17164,Dunder Mifflin Twitter Ads Account 164,CAMP-5671,Brand Awareness - Printer Paper,ADG-8249,Printer Paper - Promo,KW-416377,printer paper online,broad,295,7300,128.28,15.94,1661.46
ad_reporting__keyword_report,2024-09-21,Twitter Ads,49028,Dunder Mifflin Twitter Ads Account 28,CAMP-6058,Brand Awareness - Sticky Notes,ADG-4993,Sticky Notes - Awareness,KW-386535,sticky notes,broad,219,6879,100.72,17.99,2036.98
ad_reporting__keyword_report,2024-09-24,Microsoft Ads,42292,Dunder Mifflin Microsoft Ads Account 292,CAMP-8752,Office Essentials - Envelopes,ADG-7590,Envelopes - Promo,KW-447581,buy envelopes,broad,936,21874,476.71,77.81,8122.36
ad_reporting__keyword_report,2024-09-24,Twitter Ads,85642,Dunder Mifflin Twitter Ads Account 642,CAMP-1459,Holiday Deals - Sticky Notes,ADG-7088,Sticky Notes - Promo,KW-320052,eco sticky notes,broad,283,10125,158.24,8.5,992.86
ad_reporting__keyword_report,2024-09-27,Microsoft Ads,45887,Dunder Mifflin Microsoft Ads Account 887,CAMP-8092,Brand Awareness - Envelopes,ADG-3567,Envelopes - Awareness,KW-525486,envelopes,broad,874,11161,540.03,123.23,14523.29
ad_reporting__keyword_report,2024-09-28,Microsoft Ads,52904,Dunder Mifflin Microsoft Ads Account 904,CAMP-7069,Sustainability - Cardstock,ADG-2320,Cardstock - Awareness,KW-753701,cardstock shop,broad,1276,19984,949.76,77.94,14288.78
ad_reporting__keyword_report,2024-09-29,Pinterest Ads,39416,Dunder Mifflin Pinterest Ads Account 416,CAMP-9696,Brand Awareness - Cardstock,ADG-1861,Cardstock - Retargeting,KW-138359,cardstock online,broad,464,12014,251.4,53.76,7507.22
ad_reporting__keyword_report,2024-09-30,Amazon Ads,28741,Dunder Mifflin Amazon Ads Account 741,CAMP-7476,Back to School - Cardstock,ADG-1230,Cardstock - Promo,KW-621148,eco cardstock,broad,1125,23502,1090.76,136.81,14744.26
ad_reporting__keyword_report,2024-09-30,Pinterest Ads,63565,Dunder Mifflin Pinterest Ads Account 565,CAMP-3639,Bulk Discounts - Notebooks,ADG-3890,Notebooks - Promo,KW-417129,dm supplies notebooks,broad,421,8547,186.1,35.93,4913.07
ad_reporting__keyword_report,2024-10-02,Apple Search Ads,65673,Dunder Mifflin Apple Search Ads Account 673,CAMP-7353,Back to School - Printer Paper,ADG-1338,Printer Paper - Retargeting,KW-726904,discount printer paper,exact,1272,12970,728.45,227.02,31326.59
ad_reporting__keyword_report,2024-10-02,Google Ads,92037,Dunder Mifflin Google Ads Account 37,CAMP-5838,Office Essentials - Cardstock,ADG-3524,Cardstock - Awareness,KW-326171,buy cardstock,phrase,792,11873,971.05,60.08,10348.94
ad_reporting__keyword_report,2024-10-02,Microsoft Ads,38101,Dunder Mifflin Microsoft Ads Account 101,CAMP-4932,Holiday Deals - Envelopes,ADG-6655,Envelopes - Retargeting,KW-353904,envelopes,exact,705,11781,580.43,71.69,11763.79
ad_reporting__keyword_report,2024-10-02,Microsoft Ads,10119,Dunder Mifflin Microsoft Ads Account 119,CAMP-6502,Bulk Discounts - Notebooks,ADG-3012,Notebooks - Retargeting,KW-416883,notebooks,exact,196,3259,124.86,29.22,5876.0
ad_reporting__keyword_report,2024-10-02,Pinterest Ads,26519,Dunder Mifflin Pinterest Ads Account 519,CAMP-7864,Office Essentials - Envelopes,ADG-5506,Envelopes - Awareness,KW-506888,envelopes,phrase,571,12385,230.62,26.36,4450.54
ad_reporting__keyword_report,2024-10-03,Amazon Ads,54312,Dunder Mifflin Amazon Ads Account 312,CAMP-6890,Bulk Discounts - Sticky Notes,ADG-3998,Sticky Notes - Retargeting,KW-782915,buy sticky notes,phrase,1480,25971,1724.95,101.99,10308.52
ad_reporting__keyword_report,2024-10-03,Amazon Ads,55051,Dunder Mifflin Amazon Ads Account 51,CAMP-8230,Sustainability - Envelopes,ADG-5230,Envelopes - Awareness,KW-867184,dm paper envelopes,phrase,694,21085,517.38,89.13,17643.24
ad_reporting__keyword_report,2024-10-03,Apple Search Ads,64942,Dunder Mifflin Apple Search Ads Account 942,CAMP-6620,Brand Awareness - Scented Candles,ADG-1823,Scented Candles - Awareness,KW-259163,dm paper scented candles,broad,833,12685,657.64,70.72,10376.81
ad_reporting__keyword_report,2024-10-04,Twitter Ads,58495,Dunder Mifflin Twitter Ads Account 495,CAMP-6575,Sustainability - Envelopes,ADG-5499,Envelopes - Awareness,KW-353739,dm supplies envelopes,broad,360,14723,240.14,17.29,1905.25
ad_reporting__keyword_report,2024-10-05,Apple Search Ads,79702,Dunder Mifflin Apple Search Ads Account 702,CAMP-3558,Office Essentials - Envelopes,ADG-7963,Envelopes - Awareness,KW-424611,envelopes offer,broad,665,12377,497.16,61.93,11973.98
ad_reporting__keyword_report,2024-10-05,Google Ads,90103,Dunder Mifflin Google Ads Account 103,CAMP-8662,Office Essentials - Printer Paper,ADG-6305,Printer Paper - Promo,KW-117784,printer paper,broad,977,24250,971.14,71.99,8346.97
ad_reporting__keyword_report,2024-10-06,Amazon Ads,11622,Dunder Mifflin Amazon Ads Account 622,CAMP-8335,Office Essentials - Envelopes,ADG-4579,Envelopes - Retargeting,KW-871784,envelopes,exact,658,11247,735.28,76.49,12142.19
