source_relation,date_day,platform,account_id,account_name,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,keyword_match_type,clicks,impressions,spend,conversions,conversions_value
ad_reporting__search_report,2024-02-09,Apple Search Ads,54908,Dunder Mifflin Apple Search Ads Account 908,CAMP-5786,Sustainability - Notebooks,ADG-8796,Notebooks - Promo,KW-576068,dm office notebooks,broad,1583,18482,1168.05,315.71,45656.07
ad_reporting__search_report,2024-02-09,Google Ads,32569,Dunder Mifflin Google Ads Account 569,CAMP-5571,Bulk Discounts - Eco Mugs,ADG-8130,Eco Mugs - Promo,KW-300059,dunder mifflin paper packs eco mugs,exact,37,500,53.87,5.61,714.42
ad_reporting__search_report,2024-02-09,Google Ads,38975,Dunder Mifflin Google Ads Account 975,CAMP-6429,Holiday Deals - Notebooks,ADG-7917,Notebooks - Promo,KW-970668,best price notebooks,broad,455,8892,345.49,41.38,5159.32
ad_reporting__search_report,2024-02-09,Microsoft Ads,64578,Dunder Mifflin Microsoft Ads Account 578,CAMP-8135,Brand Awareness - Eco Mugs,ADG-2620,Eco Mugs - Promo,KW-367421,dm office eco mugs,broad,1088,21818,845.35,146.41,18241.1
ad_reporting__search_report,2024-02-10,Amazon Ads,65377,Dunder Mifflin Amazon Ads Account 377,CAMP-3054,Holiday Deals - Envelopes,ADG-3074,Envelopes - Promo,KW-708055,dunder mifflin paper envelopes,broad,392,12224,442.89,50.57,5854.88
ad_reporting__search_report,2024-02-10,Amazon Ads,23770,Dunder Mifflin Amazon Ads Account 770,CAMP-4103,Bulk Discounts - Scented Candles,ADG-2569,Scented Candles - Promo,KW-290485,premium scented candles,broad,764,13888,861.53,63.77,9464.18
ad_reporting__search_report,2024-02-10,Google Ads,40209,Dunder Mifflin Google Ads Account 209,CAMP-1162,Bulk Discounts - Printer Paper,ADG-1292,Printer Paper - Awareness,KW-764964,best price printer paper,broad,1533,18327,1612.47,256.27,56808.04
ad_reporting__search_report,2024-02-10,Microsoft Ads,83238,Dunder Mifflin Microsoft Ads Account 238,CAMP-2013,Bulk Discounts - Cardstock,ADG-8051,Cardstock - Promo,KW-576886,wholesale cardstock,exact,2000,33307,1580.62,166.95,25880.69
ad_reporting__search_report,2024-02-11,Amazon Ads,15708,Dunder Mifflin Amazon Ads Account 708,CAMP-3032,Holiday Deals - Eco Mugs,ADG-6547,Eco Mugs - Competitor,KW-357261,eco mugs online premium,broad,563,13926,590.07,48.22,4759.63
ad_reporting__search_report,2024-02-11,Apple Search Ads,89087,Dunder Mifflin Apple Search Ads Account 87,CAMP-3026,Office Essentials - Cardstock,ADG-2698,Cardstock - Promo,KW-940275,cardstock bulk,broad,1057,10782,947.72,104.26,16015.08
ad_reporting__search_report,2024-02-11,Google Ads,43032,Dunder Mifflin Google Ads Account 32,CAMP-1271,Brand Awareness - Sticky Notes,ADG-8023,Sticky Notes - Competitor,KW-758775,sticky notes,phrase,921,12853,955.87,173.08,16404.19
ad_reporting__search_report,2024-02-12,Apple Search Ads,82680,Dunder Mifflin Apple Search Ads Account 680,CAMP-1829,Brand Awareness - Printer Paper,ADG-5246,Printer Paper - Promo,KW-901172,printer paper premium,phrase,817,12256,868.05,79.94,14207.4
ad_reporting__search_report,2024-02-12,Google Ads,68320,Dunder Mifflin Google Ads Account 320,CAMP-8112,Sustainability - Envelopes,ADG-8844,Envelopes - Awareness,KW-572066,envelopes,broad,1464,28865,1296.38,128.32,13810.56
ad_reporting__search_report,2024-02-13,Amazon Ads,61724,Dunder Mifflin Amazon Ads Account 724,CAMP-3787,Holiday Deals - Sticky Notes,ADG-4465,Sticky Notes - Awareness,KW-592583,sticky notes buy,phrase,812,20343,837.13,82.07,13465.0
ad_reporting__search_report,2024-02-13,Amazon Ads,47584,Dunder Mifflin Amazon Ads Account 584,CAMP-6688,Bulk Discounts - Envelopes,ADG-3860,Envelopes - Awareness,KW-442302,best price envelopes,phrase,474,13887,474.79,34.1,6252.17
ad_reporting__search_report,2024-02-13,Microsoft Ads,99653,Dunder Mifflin Microsoft Ads Account 653,CAMP-6075,Bulk Discounts - Envelopes,ADG-9679,Envelopes - Promo,KW-486541,dunder mifflin envelopes,phrase,635,13798,695.13,107.29,10933.15
ad_reporting__search_report,2024-02-14,Amazon Ads,39064,Dunder Mifflin Amazon Ads Account 64,CAMP-5653,Sustainability - Sticky Notes,ADG-8562,Sticky Notes - Competitor,KW-196215,discount sticky notes,exact,807,15782,759.59,62.25,10305.02
ad_reporting__search_report,2024-02-14,Apple Search Ads,29718,Dunder Mifflin Apple Search Ads Account 718,CAMP-6725,Holiday Deals - Eco Mugs,ADG-1964,Eco Mugs - Awareness,KW-531902,eco mugs premium,phrase,767,8633,587.64,104.18,15056.43
ad_reporting__search_report,2024-02-14,Apple Search Ads,94546,Dunder Mifflin Apple Search Ads Account 546,CAMP-8236,Sustainability - Envelopes,ADG-3415,Envelopes - Competitor,KW-613205,envelopes,broad,1556,17484,1303.95,209.98,43619.77
ad_reporting__search_report,2024-02-14,Microsoft Ads,52937,Dunder Mifflin Microsoft Ads Account 937,CAMP-4774,Office Essentials - Eco Mugs,ADG-9975,Eco Mugs - Retargeting,KW-884755,eco mugs,broad,1207,21626,696.73,111.26,10101.56
ad_reporting__search_report,2024-02-15,Amazon Ads,59530,Dunder Mifflin Amazon Ads Account 530,CAMP-1183,Holiday Deals - Notebooks,ADG-1026,Notebooks - Competitor,KW-128062,durable notebooks,phrase,921,18382,821.14,123.31,18197.13
ad_reporting__search_report,2024-02-15,Amazon Ads,18629,Dunder Mifflin Amazon Ads Account 629,CAMP-2500,Sustainability - Sticky Notes,ADG-9426,Sticky Notes - Retargeting,KW-613819,dm office sticky notes,broad,873,19566,749.75,112.49,16581.27
ad_reporting__search_report,2024-02-15,Apple Search Ads,44823,Dunder Mifflin Apple Search Ads Account 823,CAMP-4613,Holiday Deals - Scented Candles,ADG-2992,Scented Candles - Retargeting,KW-970073,scented candles bulk,phrase,411,4915,212.24,55.17,6881.28
ad_reporting__search_report,2024-02-15,Google Ads,37069,Dunder Mifflin Google Ads Account 69,CAMP-6102,Bulk Discounts - Envelopes,ADG-3795,Envelopes - Competitor,KW-208259,dunder mifflin envelopes eco,phrase,2146,27646,1952.07,402.63,55647.21
ad_reporting__search_report,2024-02-16,Amazon Ads,66814,Dunder Mifflin Amazon Ads Account 814,CAMP-1384,Brand Awareness - Sticky Notes,ADG-5930,Sticky Notes - Competitor,KW-107034,sticky notes reviews,broad,472,15100,355.5,59.14,10928.67
ad_reporting__search_report,2024-02-16,Amazon Ads,67004,Dunder Mifflin Amazon Ads Account 4,CAMP-6407,Office Essentials - Cardstock,ADG-2800,Cardstock - Competitor,KW-886889,premium cardstock bulk,broad,837,15109,1115.4,75.12,10755.93
ad_reporting__search_report,2024-02-17,Google Ads,10665,Dunder Mifflin Google Ads Account 665,CAMP-4746,Back to School - Sticky Notes,ADG-7178,Sticky Notes - Retargeting,KW-767165,sticky notes near me,broad,1334,25974,1160.42,196.4,35223.51
ad_reporting__search_report,2024-02-18,Google Ads,62035,Dunder Mifflin Google Ads Account 35,CAMP-3346,Sustainability - Notebooks,ADG-1401,Notebooks - Retargeting,KW-879444,notebooks,broad,38,500,51.8,4.04,553.36
ad_reporting__search_report,2024-02-19,Amazon Ads,46031,Dunder Mifflin Amazon Ads Account 31,CAMP-6187,Bulk Discounts - Envelopes,ADG-4097,Envelopes - Promo,KW-556860,dm office envelopes,exact,708,13175,818.75,49.03,4819.8
ad_reporting__search_report,2024-02-19,Apple Search Ads,37427,Dunder Mifflin Apple Search Ads Account 427,CAMP-1192,Holiday Deals - Sticky Notes,ADG-8440,Sticky Notes - Promo,KW-796350,sticky notes buy,phrase,1344,17223,1163.8,197.48,37555.49
ad_reporting__search_report,2024-02-20,Amazon Ads,94168,Dunder Mifflin Amazon Ads Account 168,CAMP-2391,Brand Awareness - Eco Mugs,ADG-6968,Eco Mugs - Retargeting,KW-234951,dunder mifflin paper eco mugs,phrase,913,15504,1220.48,142.05,25217.88
ad_reporting__search_report,2024-02-20,Amazon Ads,76523,Dunder Mifflin Amazon Ads Account 523,CAMP-4576,Office Essentials - Scented Candles,ADG-3593,Scented Candles - Competitor,KW-761378,dunder mifflin scented candles,broad,971,18549,1299.37,87.76,16820.87
ad_reporting__search_report,2024-02-20,Google Ads,62678,Dunder Mifflin Google Ads Account 678,CAMP-2297,Holiday Deals - Cardstock,ADG-5789,Cardstock - Promo,KW-607398,cardstock sale,phrase,837,16193,1011.58,91.06,9423.52
ad_reporting__search_report,2024-02-20,Google Ads,18630,Dunder Mifflin Google Ads Account 630,CAMP-8088,Back to School - Notebooks,ADG-4896,Notebooks - Promo,KW-870386,dm office notebooks,broad,31,500,45.48,5.49,1174.83
ad_reporting__search_report,2024-02-20,Microsoft Ads,12770,Dunder Mifflin Microsoft Ads Account 770,CAMP-4771,Brand Awareness - Notebooks,ADG-7235,Notebooks - Competitor,KW-383256,discount notebooks,phrase,1326,23589,1428.59,152.39,30062.6
ad_reporting__search_report,2024-02-21,Amazon Ads,77129,Dunder Mifflin Amazon Ads Account 129,CAMP-2336,Sustainability - Scented Candles,ADG-5017,Scented Candles - Retargeting,KW-959980,eco friendly scented candles bulk,phrase,1333,22942,1408.7,88.65,17233.14
ad_reporting__search_report,2024-02-21,Amazon Ads,27813,Dunder Mifflin Amazon Ads Account 813,CAMP-8514,Office Essentials - Printer Paper,ADG-2385,Printer Paper - Retargeting,KW-860632,cheap printer paper packs bulk,broad,1303,23811,1370.75,105.35,12869.94
ad_reporting__search_report,2024-02-22,Amazon Ads,18600,Dunder Mifflin Amazon Ads Account 600,CAMP-4570,Brand Awareness - Printer Paper,ADG-3280,Printer Paper - Retargeting,KW-976266,printer paper,broad,1169,24600,1329.06,185.01,21968.57
ad_reporting__search_report,2024-02-22,Apple Search Ads,20399,Dunder Mifflin Apple Search Ads Account 399,CAMP-8637,Office Essentials - Eco Mugs,ADG-6754,Eco Mugs - Awareness,KW-821387,eco mugs buy,phrase,45,576,46.2,8.01,833.21
ad_reporting__search_report,2024-02-22,Apple Search Ads,99299,Dunder Mifflin Apple Search Ads Account 299,CAMP-9989,Brand Awareness - Notebooks,ADG-7954,Notebooks - Competitor,KW-599834,notebooks,phrase,1600,16356,1042.85,299.51,40001.11
ad_reporting__search_report,2024-02-22,Google Ads,98720,Dunder Mifflin Google Ads Account 720,CAMP-8539,Bulk Discounts - Eco Mugs,ADG-6396,Eco Mugs - Retargeting,KW-452315,office supplies eco mugs premium,broad,1618,24668,1413.69,207.84,40410.68
ad_reporting__search_report,2024-02-22,Microsoft Ads,34014,Dunder Mifflin Microsoft Ads Account 14,CAMP-4658,Back to School - Eco Mugs,ADG-7854,Eco Mugs - Awareness,KW-587673,eco mugs,exact,208,4831,138.03,22.56,3420.8
ad_reporting__search_report,2024-02-22,Microsoft Ads,71255,Dunder Mifflin Microsoft Ads Account 255,CAMP-4777,Sustainability - Envelopes,ADG-1857,Envelopes - Competitor,KW-282922,cheap envelopes,exact,189,2607,185.17,19.17,2718.62
ad_reporting__search_report,2024-02-23,Amazon Ads,96231,Dunder Mifflin Amazon Ads Account 231,CAMP-6300,Bulk Discounts - Notebooks,ADG-8185,Notebooks - Retargeting,KW-428923,bulk notebooks,broad,937,19917,632.24,121.53,15037.92
ad_reporting__search_report,2024-02-24,Apple Search Ads,89193,Dunder Mifflin Apple Search Ads Account 193,CAMP-2855,Bulk Discounts - Eco Mugs,ADG-4115,Eco Mugs - Awareness,KW-249233,eco mugs,phrase,956,10930,957.24,153.46,29616.24
ad_reporting__search_report,2024-02-24,Google Ads,73536,Dunder Mifflin Google Ads Account 536,CAMP-8612,Brand Awareness - Scented Candles,ADG-3776,Scented Candles - Awareness,KW-570447,scented candles buy,phrase,894,17081,846.19,170.25,15661.06
ad_reporting__search_report,2024-02-24,Microsoft Ads,31208,Dunder Mifflin Microsoft Ads Account 208,CAMP-1226,Back to School - Cardstock,ADG-5363,Cardstock - Awareness,KW-298729,cardstock,broad,1486,18752,1487.72,126.42,19308.88
ad_reporting__search_report,2024-02-24,Microsoft Ads,60545,Dunder Mifflin Microsoft Ads Account 545,CAMP-4886,Back to School - Printer Paper,ADG-6697,Printer Paper - Awareness,KW-978015,printer paper packs,phrase,869,11077,969.69,138.62,21160.78
ad_reporting__search_report,2024-02-25,Apple Search Ads,60161,Dunder Mifflin Apple Search Ads Account 161,CAMP-6611,Bulk Discounts - Eco Mugs,ADG-8837,Eco Mugs - Retargeting,KW-257617,best price eco mugs bulk,broad,1659,19328,1866.87,261.67,28124.44
ad_reporting__search_report,2024-02-25,Google Ads,59374,Dunder Mifflin Google Ads Account 374,CAMP-1454,Office Essentials - Notebooks,ADG-4719,Notebooks - Competitor,KW-557177,notebooks online bulk,broad,2521,42227,2411.27,234.01,44837.81
ad_reporting__search_report,2024-02-25,Microsoft Ads,37341,Dunder Mifflin Microsoft Ads Account 341,CAMP-7791,Bulk Discounts - Cardstock,ADG-7091,Cardstock - Promo,KW-660432,eco friendly cardstock,broad,989,13348,878.28,153.41,25518.44
ad_reporting__search_report,2024-02-26,Amazon Ads,27718,Dunder Mifflin Amazon Ads Account 718,CAMP-1338,Sustainability - Cardstock,ADG-9558,Cardstock - Competitor,KW-294750,premium cardstock,exact,1101,18437,1177.09,103.62,16576.25
ad_reporting__search_report,2024-02-26,Apple Search Ads,16794,Dunder Mifflin Apple Search Ads Account 794,CAMP-3711,Bulk Discounts - Notebooks,ADG-6094,Notebooks - Promo,KW-151948,notebooks premium,exact,347,4834,277.19,42.87,3721.59
ad_reporting__search_report,2024-02-26,Apple Search Ads,51939,Dunder Mifflin Apple Search Ads Account 939,CAMP-8740,Sustainability - Envelopes,ADG-4435,Envelopes - Retargeting,KW-168056,envelopes deal eco,phrase,1490,17744,1070.28,272.2,41405.77
ad_reporting__search_report,2024-02-26,Google Ads,60441,Dunder Mifflin Google Ads Account 441,CAMP-2285,Bulk Discounts - Notebooks,ADG-6422,Notebooks - Competitor,KW-899546,notebooks,phrase,1360,21203,1681.18,253.89,37260.97
ad_reporting__search_report,2024-02-27,Amazon Ads,12431,Dunder Mifflin Amazon Ads Account 431,CAMP-2259,Brand Awareness - Notebooks,ADG-8773,Notebooks - Promo,KW-256628,notebooks,phrase,530,17157,673.56,57.94,12078.59
ad_reporting__search_report,2024-02-27,Google Ads,58052,Dunder Mifflin Google Ads Account 52,CAMP-2571,Holiday Deals - Notebooks,ADG-2012,Notebooks - Competitor,KW-398131,best price notebooks,exact,1706,27387,1603.5,151.89,15628.22
ad_reporting__search_report,2024-02-27,Google Ads,68600,Dunder Mifflin Google Ads Account 600,CAMP-9242,Back to School - Eco Mugs,ADG-6982,Eco Mugs - Retargeting,KW-590467,premium eco mugs,broad,1420,28399,1032.26,255.51,25428.68
ad_reporting__search_report,2024-02-28,Amazon Ads,39801,Dunder Mifflin Amazon Ads Account 801,CAMP-4882,Brand Awareness - Sticky Notes,ADG-7925,Sticky Notes - Promo,KW-895741,eco friendly sticky notes,broad,878,26332,1193.86,117.6,14504.33
ad_reporting__search_report,2024-02-28,Amazon Ads,89471,Dunder Mifflin Amazon Ads Account 471,CAMP-7649,Brand Awareness - Envelopes,ADG-1895,Envelopes - Promo,KW-342735,envelopes near me,broad,682,20395,765.2,73.42,8410.64
ad_reporting__search_report,2024-02-28,Apple Search Ads,71436,Dunder Mifflin Apple Search Ads Account 436,CAMP-2566,Brand Awareness - Cardstock,ADG-9145,Cardstock - Awareness,KW-359676,dunder mifflin cardstock,phrase,1234,18345,654.54,208.48,28079.07
ad_reporting__search_report,2024-02-28,Google Ads,70466,Dunder Mifflin Google Ads Account 466,CAMP-6094,Back to School - Printer Paper,ADG-9868,Printer Paper - Competitor,KW-209535,printer paper packs,broad,543,8335,604.93,108.13,18536.42
ad_reporting__search_report,2024-02-28,Google Ads,10157,Dunder Mifflin Google Ads Account 157,CAMP-8568,Sustainability - Envelopes,ADG-8366,Envelopes - Promo,KW-377396,fast shipping envelopes,phrase,1440,25167,1240.27,155.44,16649.69
ad_reporting__search_report,2024-03-01,Apple Search Ads,55873,Dunder Mifflin Apple Search Ads Account 873,CAMP-9198,Brand Awareness - Eco Mugs,ADG-5363,Eco Mugs - Promo,KW-269337,eco mugs,exact,1618,19649,1727.69,279.85,55379.73
ad_reporting__search_report,2024-03-01,Google Ads,77473,Dunder Mifflin Google Ads Account 473,CAMP-5594,Sustainability - Scented Candles,ADG-1444,Scented Candles - Awareness,KW-585346,dunder mifflin paper scented candles,phrase,2129,31768,2550.44,265.79,53266.75
ad_reporting__search_report,2024-03-02,Amazon Ads,64501,Dunder Mifflin Amazon Ads Account 501,CAMP-9217,Sustainability - Envelopes,ADG-7785,Envelopes - Competitor,KW-416835,dm office envelopes,phrase,953,23062,871.87,151.29,26348.65
ad_reporting__search_report,2024-03-03,Amazon Ads,92199,Dunder Mifflin Amazon Ads Account 199,CAMP-1126,Brand Awareness - Notebooks,ADG-4433,Notebooks - Competitor,KW-739393,discount notebooks,broad,1192,21267,818.5,139.9,22986.88
ad_reporting__search_report,2024-03-03,Amazon Ads,85633,Dunder Mifflin Amazon Ads Account 633,CAMP-6907,Bulk Discounts - Eco Mugs,ADG-5785,Eco Mugs - Promo,KW-587032,office supplies eco mugs,broad,806,15987,739.27,106.83,14941.3
ad_reporting__search_report,2024-03-03,Apple Search Ads,17196,Dunder Mifflin Apple Search Ads Account 196,CAMP-8848,Sustainability - Envelopes,ADG-3200,Envelopes - Awareness,KW-684630,fast shipping envelopes,broad,1232,14507,809.48,168.51,30010.97
ad_reporting__search_report,2024-03-03,Apple Search Ads,66134,Dunder Mifflin Apple Search Ads Account 134,CAMP-9693,Bulk Discounts - Sticky Notes,ADG-6819,Sticky Notes - Awareness,KW-263118,sticky notes near me,exact,1626,19861,1653.21,262.14,51072.12
ad_reporting__search_report,2024-03-03,Microsoft Ads,80702,Dunder Mifflin Microsoft Ads Account 702,CAMP-1032,Sustainability - Printer Paper,ADG-5934,Printer Paper - Retargeting,KW-446389,printer paper,exact,2083,31584,1252.36,176.33,21547.01
ad_reporting__search_report,2024-03-03,Microsoft Ads,20532,Dunder Mifflin Microsoft Ads Account 532,CAMP-3272,Brand Awareness - Eco Mugs,ADG-9447,Eco Mugs - Promo,KW-782702,eco mugs,broad,1198,19205,680.98,141.26,29104.86
ad_reporting__search_report,2024-03-04,Amazon Ads,34007,Dunder Mifflin Amazon Ads Account 7,CAMP-3398,Bulk Discounts - Printer Paper,ADG-3844,Printer Paper - Retargeting,KW-883744,office supplies printer paper,phrase,790,14305,1043.68,103.99,8756.88
ad_reporting__search_report,2024-03-04,Microsoft Ads,65259,Dunder Mifflin Microsoft Ads Account 259,CAMP-7125,Sustainability - Cardstock,ADG-6542,Cardstock - Retargeting,KW-179183,cheap cardstock,broad,523,9243,488.49,83.62,15202.93
ad_reporting__search_report,2024-03-05,Amazon Ads,84919,Dunder Mifflin Amazon Ads Account 919,CAMP-7002,Holiday Deals - Scented Candles,ADG-8550,Scented Candles - Retargeting,KW-597791,dunder mifflin paper scented candles,broad,604,15342,533.64,82.5,15018.67
ad_reporting__search_report,2024-03-05,Microsoft Ads,55212,Dunder Mifflin Microsoft Ads Account 212,CAMP-2234,Holiday Deals - Printer Paper,ADG-8259,Printer Paper - Competitor,KW-237255,office supplies printer paper,broad,2113,28322,1910.42,319.45,45474.15
ad_reporting__search_report,2024-03-05,Microsoft Ads,25841,Dunder Mifflin Microsoft Ads Account 841,CAMP-5295,Holiday Deals - Envelopes,ADG-5347,Envelopes - Competitor,KW-217341,envelopes,exact,1230,25810,922.51,151.52,14384.74
ad_reporting__search_report,2024-03-06,Apple Search Ads,78764,Dunder Mifflin Apple Search Ads Account 764,CAMP-8744,Bulk Discounts - Cardstock,ADG-6146,Cardstock - Promo,KW-349129,bulk cardstock,phrase,1001,10674,735.29,80.77,11538.7
ad_reporting__search_report,2024-03-06,Apple Search Ads,78133,Dunder Mifflin Apple Search Ads Account 133,CAMP-9766,Sustainability - Notebooks,ADG-1638,Notebooks - Promo,KW-334524,dunder mifflin paper notebooks,broad,1384,14060,1322.33,251.03,21829.18
ad_reporting__search_report,2024-03-06,Google Ads,12715,Dunder Mifflin Google Ads Account 715,CAMP-2329,Office Essentials - Cardstock,ADG-5363,Cardstock - Competitor,KW-639193,dm office cardstock bulk,broad,749,11235,736.78,126.81,18805.12
ad_reporting__search_report,2024-03-07,Amazon Ads,29972,Dunder Mifflin Amazon Ads Account 972,CAMP-4276,Holiday Deals - Notebooks,ADG-8775,Notebooks - Retargeting,KW-906346,discount notebooks,broad,1071,25298,1332.72,91.01,11818.97
